ANIO|MES|CODIGO_SECTOR_N1|PROVINCIA|CANTON|VENTAS_NETAS_TARIFA_12|VENTAS_NETAS_TARIFA_0|EXPORTACIONES|COMPRAS_ENTAS_TARIFA_12|COMPRAS_NETAS_TARIFA_0|IMPORTACIONES|COMPRAS_RISE|TOTAL_COMPRAS|TOTAL_VENTAS
2022|1|D|GUAYAS|EL EMPALME|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|2|L|TUNGURAHUA|SAN PEDRO DE PELILEO|46138,8600|4165,0100|0,0000|9802,6200|1141,2600|0,0000|0,0000|10943,8800|52907,3700
2022|9|L|LOJA|SOZORANGA|0,0000|0,0000|0,0000|608,8000|0,0000|0,0000|0,0000|608,8000|928,2600
2022|9|K|CHIMBORAZO|COLTA|0,0000|9352,3400|0,0000|10755,6900|3010,1300|0,0000|2810,7500|16576,5700|9352,3500
2022|9|I|ZAMORA CHINCHIPE|YANTZAZA|0,0000|7506,5300|0,0000|67591,5500|15180,1500|70,8700|8934,1600|91776,7300|98476,6000
2022|7|R|MANABI|OLMEDO|0,0000|480,0000|0,0000|0,0000|165,0000|0,0000|0,0000|165,0000|480,0000
2022|9|K|PICHINCHA|MEJIA|0,0000|389525,2700|0,0000|70922,4000|32270,4900|0,0000|0,0000|103192,8900|390835,5100
2022|4|I|PICHINCHA|SAN MIGUEL DE LOS BANCOS|0,0000|9481,6000|0,0000|73692,5200|30034,1100|0,0000|5223,7500|108972,0900|178971,2400
2022|3|Q|SUCUMBIOS|CUYABENO|0,0000|10,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|10,0000
2022|3|K|LOS RIOS|BABA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|3|N|MORONA SANTIAGO|TIWINTZA|35,7100|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|35,7100
2022|2|E|ORELLANA|LORETO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|5|Q|CHIMBORAZO|CHAMBO|0,0000|758,0000|0,0000|1486,0800|346,2500|0,0000|0,0000|1832,3300|758,0000
2022|1|R|LOJA|ZAPOTILLO|0,0000|0,1000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,1000
2022|3|T|EL ORO|SANTA ROSA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|3|B|IMBABURA|OTAVALO|1055303,8800|11662,8000|0,0000|510441,1400|15379,3000|0,0000|0,0000|525820,4400|1073378,2800
2022|5|Q|MORONA SANTIAGO|LOGROÑO|0,0000|321,5200|0,0000|429,9800|1024,2200|0,0000|0,0000|1454,2000|714,2300
2022|5|J|EL ORO|ATAHUALPA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|3|P|SUCUMBIOS|GONZALO PIZARRO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|1|J|AZUAY|GIRON|50840,7200|0,0000|0,0000|31601,7300|6065,6200|0,0000|0,0000|37667,3500|50840,7200
2022|8|C|AZUAY|SAN FERNANDO|0,0000|0,0000|0,0000|5816,4500|6180,3200|0,0000|0,0000|11996,7700|3329,4700
2022|9|E|TUNGURAHUA|PATATE|0,0000|2442,6000|0,0000|148,8600|53,7700|0,0000|0,0000|202,6300|2442,6000
2022|6|X|MANABI|JAMA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|9|I|EL ORO|MARCABELI|0,0000|1484,0000|0,0000|517,3800|506,2800|0,0000|0,0000|1023,6600|1484,0000
2022|5|S|GALAPAGOS|ISABELA|0,0000|1130,0000|0,0000|1136,8000|1239,2200|0,0000|0,0000|2376,0200|1172,7900
2022|1|C|LOJA|PINDAL|1069,8500|282956,2000|0,0000|4043,9100|225799,4400|0,0000|0,0000|229843,3500|284026,0500
2022|1|J|ESMERALDAS|QUININDE|20067,6700|568,7800|0,0000|26244,3100|580,3100|1313,5400|500,0000|28638,1600|50721,5700
2022|5|J|TUNGURAHUA|PATATE|0,0000|0,0000|0,0000|4654,2600|1869,3600|0,0000|0,0000|6523,6200|8303,8800
2022|4|K|EL ORO|ZARUMA|0,0000|16,7200|0,0000|1338,7000|94,3200|0,0000|0,0000|1433,0200|3207,4200
2022|4|N|GUAYAS|ISIDRO AYORA|0,0000|21600,0000|0,0000|231,7300|9599,6000|0,0000|0,0000|9831,3300|21800,0000
2022|2|K|CHIMBORAZO|GUAMOTE|430,6100|9503,4400|0,0000|11802,9200|895,6800|0,0000|656,9500|13355,5500|9934,0900
2022|9|Q|MORONA SANTIAGO|LOGROÑO|0,0000|407,5400|0,0000|1136,1700|1136,1700|0,0000|0,0000|2272,3400|492,3200
2022|4|O|MORONA SANTIAGO|SANTIAGO|0,0000|155816,4700|0,0000|226943,9600|15055,6600|0,0000|1352,2500|243351,8700|158412,3700
2022|1|D|GUAYAS|PLAYAS|0,0100|0,0000|0,0000|140,4700|0,0000|0,0000|0,0000|140,4700|0,0100
2022|9|E|MORONA SANTIAGO|SUCUA|0,0000|1854,7500|0,0000|301,8800|57,8100|0,0000|1,8000|361,4900|1854,7500
2022|8|E|CARCHI|TULCAN|0,0000|223564,9600|0,0000|153007,0600|9270,9600|0,0000|477,3000|162755,3200|226940,3800
2022|6|E|ESMERALDAS|MUISNE|0,0000|884,1500|0,0000|12121,1000|617,5800|0,0000|0,0000|12738,6800|14915,4400
2022|9|S|LOS RIOS|PALENQUE|0,0000|450,0100|0,0000|408,7800|120,0000|0,0000|0,0000|528,7800|1322,0200
2022|9|R|GUAYAS|PALESTINA|0,0000|2209,0000|0,0000|358,3500|0,0000|0,0000|0,0000|358,3500|2209,0100
2022|2|L|GUAYAS|PALESTINA|3140,6200|0,0000|0,0000|3723,2500|156,2900|0,0000|0,0000|3879,5400|3290,6200
2022|8|K|CARCHI|BOLIVAR|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|9|F|AZUAY|GUACHAPALA|0,0000|0,0000|0,0000|18,0600|0,0000|0,0000|0,0000|18,0600|901,0000
2022|2|B|SUCUMBIOS|CASCALES|0,0000|228465,0800|0,0000|8326,3400|22029,1700|0,0000|0,0000|30355,5100|228465,0800
2022|2|O|LOS RIOS|QUINSALOMA|0,0000|13819,7800|0,0000|65532,1000|4238,8500|0,0000|0,0000|69770,9500|13819,7800
2022|9|A|AZUAY|CHORDELEG|0,0000|100668,7500|0,0000|5807,7300|85823,8900|0,0000|0,0000|91631,6200|100668,7500
2022|1|L|IMBABURA|PIMAMPIRO|5320,0400|890,0000|0,0000|3724,4300|2373,9800|0,0000|0,0000|6098,4100|6210,0400
2022|8|E|CARCHI|MIRA|0,0000|67,6000|0,0000|141,4100|0,0000|0,0000|85,0000|226,4100|6223,3600
2022|3|C|SUCUMBIOS|CUYABENO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|20,0000
2022|8|P|CHIMBORAZO|CHAMBO|0,0000|1500,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|1500,0000
2022|1|E|SANTO DOMINGO DE LOS TSACHILAS|LA CONCORDIA|0,0000|2417,3400|0,0000|164,3500|5449,2500|0,0000|80,0000|5693,6000|2417,3400
2022|6|Q|MORONA SANTIAGO|TIWINTZA|0,0000|18517,6400|0,0000|24414,1400|1282,7200|0,0000|82,0000|25778,8600|24730,2100
2022|3|O|SUCUMBIOS|GONZALO PIZARRO|1624,6400|15340,6200|0,0000|87827,5800|8271,8000|0,0000|0,0000|96099,3800|16965,2600
2022|3|O|TUNGURAHUA|PATATE|2749,6000|12743,8100|0,0000|40622,0900|2208,6100|0,0000|11522,4900|54353,1900|15493,4100
2022|8|T|GUAYAS|SAN JACINTO DE YAGUACHI|0,0000|1298,6000|0,0000|2064,7900|32,1800|0,0000|0,0000|2096,9700|9498,6000
2022|6|P|ZAMORA CHINCHIPE|PALANDA|0,0000|10,0000|0,0000|2462,0500|0,0000|0,0000|0,0000|2462,0500|2310,0000
2022|8|R|MORONA SANTIAGO|SAN JUAN BOSCO|0,0000|0,0000|0,0000|50,0000|0,0000|0,0000|0,0000|50,0000|10,0000
2022|9|K|IMBABURA|SAN MIGUEL DE URCUQUI|0,0000|4779,9900|0,0000|2174,5400|3993,5900|0,0000|0,0000|6168,1300|4966,4400
2022|9|L|GUAYAS|GENERAL ANTONIO ELIZALDE|0,0000|1148,0000|0,0000|10327,2200|701,6700|0,0000|0,0000|11028,8900|9873,3300
2022|7|H|ORELLANA|LORETO|0,0000|63643,6000|0,0000|3379,1600|15238,4300|0,0000|7219,1000|25836,6900|63993,6000
2022|9|V|NAPO|TENA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|5|X|PASTAZA|PASTAZA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|290,7100
2022|1|D|MANABI|MONTECRISTI|1230,2000|0,0000|0,0000|2835,0000|0,0000|0,0000|0,0000|2835,0000|1230,2000
2022|9|D|AZUAY|CAMILO PONCE ENRIQUEZ|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|2|R|PASTAZA|ARAJUNO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|1,0000
2022|3|B|CAÑAR|EL TAMBO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|6|X|CARCHI|TULCAN|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|8|K|IMBABURA|SAN MIGUEL DE URCUQUI|0,0000|3575,4700|0,0000|545,9100|4169,2900|0,0000|0,0000|4715,2000|3816,7900
2022|9|H|AZUAY|SAN FERNANDO|0,0000|3955,0000|0,0000|2793,7400|17,9300|0,0000|0,0000|2811,6700|3955,0000
2022|4|O|EL ORO|CHILLA|0,0000|2295,9300|0,0000|7747,3300|866,6100|0,0000|0,0000|8613,9400|2295,9300
2022|7|P|GUAYAS|EL TRIUNFO|0,0000|13046,3700|0,0000|1306,3400|89,3400|0,0000|0,0000|1395,6800|13151,7300
2022|9|B|EL ORO|MARCABELI|0,0000|0,0000|0,0000|5387,1000|46227,6000|0,0000|3849,5000|55464,2000|131323,9800
2022|8|S|EL ORO|BALSAS|0,0000|482950,9800|0,0000|4503,9900|470818,3300|0,0000|932,8000|476255,1200|483272,4000
2022|1|S|AZUAY|OÑA|65,0000|1911,0000|0,0000|665,1200|0,0000|0,0000|0,0000|665,1200|1976,0000
2022|6|B|AZUAY|CHORDELEG|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|5|Q|CHIMBORAZO|CHUNCHI|0,0000|4753,9700|0,0000|8468,2100|4531,2800|0,0000|0,0000|12999,4900|8766,1100
2022|7|N|NAPO|CARLOS JULIO AROSEMENA TOLA|0,0000|0,0000|0,0000|2151,7600|0,0000|0,0000|0,0000|2151,7600|2250,0000
2022|5|N|GUAYAS|LOMAS DE SARGENTILLO|0,0000|18630,0000|0,0000|9099,8700|15841,2200|0,0000|0,0000|24941,0900|37872,3900
2022|9|E|LOS RIOS|MOCACHE|0,0000|0,0000|0,0000|16029,5700|430,1300|0,0000|76,0000|16535,7000|53131,6500
2022|2|J|BOLIVAR|LAS NAVES|4436,3000|0,0000|0,0000|3800,0000|0,0000|0,0000|0,0000|3800,0000|4436,3000
2022|1|X|CHIMBORAZO|ALAUSI|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|3|O|GUAYAS|BALAO|0,0000|175662,6100|0,0000|92310,9300|4814,2800|0,0000|0,0000|97125,2100|175662,6100
2022|8|I|TUNGURAHUA|QUERO|0,0000|2159,6000|0,0000|24466,8400|6387,2700|0,0000|74,1500|30928,2600|43595,9500
2022|8|E|LOS RIOS|URDANETA|0,0000|902,2500|0,0000|27523,9900|687,0000|0,0000|76,0000|28286,9900|43289,4000
2022|6|X|MORONA SANTIAGO|GUALAQUIZA|0,0000|0,0000|0,0000|1313,4100|0,0000|0,0000|0,0000|1313,4100|20,0000
2022|8|L|MANABI|OLMEDO|0,0000|0,0000|0,0000|135,0000|0,0000|0,0000|0,0000|135,0000|1400,0000
2022|4|J|EL ORO|ZARUMA|0,0000|0,0000|0,0000|24188,8400|1204,2800|0,0000|0,0000|25393,1200|41175,1000
2022|8|B|LOJA|SARAGURO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|9|V|PICHINCHA|RUMIÑAHUI|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|6|I|GUAYAS|BALAO|0,0000|19715,9400|0,0000|35847,9600|26176,0600|0,0000|350,5000|62374,5200|54532,3200
2022|5|P|EL ORO|MARCABELI|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|666,6700
2022|8|A|LOJA|PINDAL|0,0000|1147343,3600|0,0000|66737,9400|471488,0800|0,0000|4167,5000|542393,5200|1190445,3200
2022|6|E|MANABI|ROCAFUERTE|0,0000|60618,7500|0,0000|17093,0400|18716,0800|0,0000|4200,7000|40009,8200|60648,7600
2022|8|K|LOJA|SARAGURO|0,0000|230,5800|0,0000|44415,8700|12905,0200|0,0000|292,0000|57612,8900|5180,1600
2022|4|I|GUAYAS|PALESTINA|0,0000|0,0000|0,0000|10238,2300|0,0000|0,0000|0,0000|10238,2300|13232,5000
2022|2|L|BOLIVAR|LAS NAVES|6763,1600|1573,0500|0,0000|4599,5500|450,8400|0,0000|0,0000|5050,3900|8548,7200
2022|9|I|CAÑAR|SUSCAL|0,0000|980,0000|0,0000|70,0000|850,0000|0,0000|0,0000|920,0000|1060,0000
2022|8|Q|BOLIVAR|CALUMA|0,0000|8400,5500|0,0000|1551,3400|13034,3800|0,0000|0,0000|14585,7200|9326,8900
2022|8|P|MANABI|PICHINCHA|0,0000|125,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|125,0000
2022|2|F|TUNGURAHUA|MOCHA|2,0000|0,0000|0,0000|69,9000|0,0000|0,0000|0,0000|69,9000|12,0000
2022|6|E|PICHINCHA|PEDRO VICENTE MALDONADO|0,0000|31733,4100|0,0000|13920,4200|4845,3100|0,0000|1056,0000|19821,7300|36554,8000
2022|5|T|AZUAY|CUENCA|0,0000|98,2000|0,0000|120,0000|295,1500|0,0000|0,0000|415,1500|98,2000
2022|1|A|PASTAZA|ARAJUNO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|9|D|SUCUMBIOS|LAGO AGRIO|0,0000|0,0000|0,0000|57255,8600|1388,6500|0,0000|0,0000|58644,5100|94837,0100
2022|3|L|CARCHI|ESPEJO|0,0000|150,0000|0,0000|1338,0400|128,2300|0,0000|0,0000|1466,2700|2164,7900
2022|2|Q|CHIMBORAZO|PENIPE|228,5900|9486,7100|0,0000|8154,2100|14161,9700|0,0000|0,0000|22316,1800|9715,3000
2022|7|X|LOJA|MACARA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|4|X|MORONA SANTIAGO|SUCUA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|9|X|MORONA SANTIAGO|SANTIAGO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|2|L|GUAYAS|GENERAL ANTONIO ELIZALDE|7408,6600|960,0000|0,0000|4722,5700|685,9600|0,0000|0,0000|5408,5300|9413,6600
2022|7|T|CHIMBORAZO|RIOBAMBA|0,0000|4038,0900|0,0000|1001,3900|64,0000|0,0000|193,0000|1258,3900|5021,8100
2022|3|P|SUCUMBIOS|CUYABENO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|1|D|SANTA ELENA|SALINAS|65801,2500|0,0000|0,0000|45162,3900|5374,9400|0,0000|31,5000|50568,8300|65801,2500
2022|7|E|PICHINCHA|SAN MIGUEL DE LOS BANCOS|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|5|E|SUCUMBIOS|PUTUMAYO|0,0000|771,2000|0,0000|32,1400|33,3100|0,0000|0,0000|65,4500|170696,4100
2022|6|D|MORONA SANTIAGO|SUCUA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|5,0000
2022|3|T|LOS RIOS|BABAHOYO|3519,2900|448,3000|0,0000|750,2000|0,0000|0,0000|0,0000|750,2000|3967,5900
2022|4|J|COTOPAXI|PANGUA|0,0000|17,2500|0,0000|1027,2500|0,0000|0,0000|0,0000|1027,2500|29,2500
2022|5|X|CHIMBORAZO|RIOBAMBA|0,0000|0,0000|0,0000|1508,0000|48,7600|0,0000|0,0000|1556,7600|1866,0700
2022|5|I|AZUAY|GUACHAPALA|0,0000|0,0000|0,0000|227,2600|438,0500|0,0000|0,0000|665,3100|1436,7500
2022|7|B|AZUAY|GIRON|0,0000|0,0000|0,0000|7463,8800|1928,1900|0,0000|0,0000|9392,0700|20705,5800
2022|2|T|GUAYAS|SAMBORONDON|3004,4100|2629,5000|0,0000|1968,7400|0,0000|0,0000|0,0000|1968,7400|5633,9100
2022|8|R|AZUAY|CHORDELEG|0,0000|0,0000|0,0000|89,2900|0,0000|0,0000|0,0000|89,2900|10000,0000
2022|4|X|EL ORO|SANTA ROSA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|6|N|MANABI|JAMA|0,0000|1131,2400|0,0000|1739,2800|561,0000|0,0000|0,0000|2300,2800|1131,2600
2022|6|P|MORONA SANTIAGO|TIWINTZA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|6|L|GUAYAS|SIMON BOLIVAR|0,0000|102354,4200|0,0000|15379,4600|39181,6000|0,0000|0,0000|54561,0600|118980,1100
2022|1|E|PICHINCHA|PUERTO QUITO|0,0000|7465,1800|0,0000|2879,0000|1137,6300|346,0100|0,0000|4362,6400|7465,1800
2022|5|E|CARCHI|MIRA|0,0000|71,8000|0,0000|162,9400|20,2000|0,0000|300,0000|483,1400|6227,5600
2022|9|E|AZUAY|CAMILO PONCE ENRIQUEZ|0,0000|339,0000|0,0000|909,8200|9,4300|0,0000|200,0000|1119,2500|339,0000
2022|5|O|ESMERALDAS|RIO VERDE|0,0000|785,6600|0,0000|98936,8700|7031,8900|0,0000|0,0000|105968,7600|1195,6600
2022|7|L|LOS RIOS|MONTALVO|0,0000|3243,0000|0,0000|3982,8100|2152,9400|0,0000|0,0000|6135,7500|8169,7500
2022|1|T|CHIMBORAZO|GUANO|400,0000|240,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|640,0000
2022|4|R|SUCUMBIOS|PUTUMAYO|0,0000|0,0000|0,0000|127,2800|0,0000|0,0000|0,0000|127,2800|120,0000
2022|4|E|NAPO|TENA|0,0000|319,3500|0,0000|76,0500|220,4500|0,0000|0,0000|296,5000|319,3500
2022|5|B|IMBABURA|SAN MIGUEL DE URCUQUI|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|8|K|AZUAY|NABON|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|9|N|GUAYAS|ALFREDO BAQUERIZO MORENO|0,0000|346,8600|0,0000|0,0500|689,5000|0,0000|0,0000|689,5500|346,8600
2022|9|T|GUAYAS|COLIMES|0,0000|950,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|950,0000
2022|7|L|GUAYAS|ISIDRO AYORA|0,0000|0,0000|0,0000|124,5900|524,8000|0,0000|0,0000|649,3900|1331,2400
2022|9|B|SUCUMBIOS|CASCALES|0,0000|86084,4800|0,0000|13340,3600|26821,1100|0,0000|0,0000|40161,4700|86234,4800
2022|2|E|LOS RIOS|VINCES|0,0000|0,0000|0,0000|24838,1000|720,7500|0,0000|0,0000|25558,8500|0,0000
2022|4|D|LOJA|PALTAS|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|6|E|LOS RIOS|URDANETA|0,0000|603,5000|0,0000|22170,6400|3983,5600|0,0000|62,7000|26216,9000|46600,1000
2022|8|L|CHIMBORAZO|GUAMOTE|0,0000|327,3900|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|3762,8300
2022|4|V|ESMERALDAS|ESMERALDAS|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|4|I|ZAMORA CHINCHIPE|CHINCHIPE|0,0000|250,0000|0,0000|3617,5900|50,0000|554,2100|0,0000|4221,8000|1040,5800
2022|2|H|ZAMORA CHINCHIPE|YACUAMBI|0,0000|1800,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|1800,0000
2022|2|T|SANTA ELENA|SANTA ELENA|0,0000|760,0000|0,0000|0,0000|90,0000|0,0000|0,0000|90,0000|760,0000
2022|6|D|ESMERALDAS|RIO VERDE|0,0000|0,0000|0,0000|1530,7400|2872,9600|0,0000|81,3000|4485,0000|0,0000
2022|3|N|MANABI|PICHINCHA|770,6700|0,0000|0,0000|1200,0000|0,0000|0,0000|0,0000|1200,0000|1059,6700
2022|2|P|AZUAY|PUCARA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|5|K|SUCUMBIOS|CASCALES|0,0000|0,0000|0,0000|25,0000|0,0000|0,0000|0,0000|25,0000|0,0000
2022|8|W|GUAYAS|GUAYAQUIL|0,0000|931,0000|0,0000|13058,3300|7084,2500|0,0000|0,0000|20142,5800|25751,8200
2022|6|T|LOS RIOS|QUEVEDO|0,0000|5618,7400|0,0000|7894,8000|577,8200|0,0000|0,0000|8472,6200|12634,7000
2022|2|R|SUCUMBIOS|GONZALO PIZARRO|0,0000|1,0000|0,0000|29,9900|0,0000|0,0000|0,0000|29,9900|1,0000
2022|5|E|SUCUMBIOS|GONZALO PIZARRO|0,0000|972,0200|0,0000|10,7100|51,5000|0,0000|0,0000|62,2100|972,0200
2022|9|K|NAPO|EL CHACO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|7|L|CARCHI|ESPEJO|0,0000|150,0000|0,0000|224,0100|0,0000|0,0000|0,0000|224,0100|2014,7900
2022|7|T|EL ORO|ZARUMA|0,0000|476,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|476,0000
2022|8|Q|MANABI|PICHINCHA|0,0000|5228,4100|0,0000|13702,4700|7275,7700|0,0000|0,0000|20978,2400|6635,5100
2022|9|B|NAPO|ARCHIDONA|0,0000|0,0000|0,0000|356,9000|0,0000|0,0000|0,0000|356,9000|240,8100
2022|8|I|ESMERALDAS|LA CONCORDIA|0,0000|0,0000|0,0000|97,9400|417,3400|0,0000|231,1500|746,4300|1750,5000
2022|1|K|CHIMBORAZO|PALLATANGA|236,4700|156249,9900|0,0000|16654,4100|10620,9400|0,0000|363,5000|27638,8500|156486,4600
2022|8|K|TUNGURAHUA|TISALEO|0,0000|0,0000|0,0000|14457,7300|9997,9300|0,0000|5249,2100|29704,8700|1596,1100
2022|1|Q|LOS RIOS|PALENQUE|0,0000|7330,0500|0,0000|1869,6700|1103,5700|0,0000|0,0000|2973,2400|7330,0500
2022|8|K|PICHINCHA|MEJIA|0,0000|390484,1600|0,0000|37699,6100|63,7100|0,0000|34172,5400|71935,8600|396590,9100
2022|4|X|GUAYAS|SALITRE|0,0000|0,0000|0,0000|6553,1700|0,0000|0,0000|0,0000|6553,1700|7448,2600
2022|8|I|ZAMORA CHINCHIPE|YACUAMBI|0,0000|0,0000|0,0000|300,0000|0,0000|0,0000|0,0000|300,0000|0,0100
2022|1|T|MANABI|PORTOVIEJO|12259,5900|7098,9000|0,0000|5735,7800|357,3500|0,0000|0,0000|6093,1300|19358,4900
2022|9|R|NAPO|CARLOS JULIO AROSEMENA TOLA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|9|B|PASTAZA|PASTAZA|0,0000|0,0000|0,0000|16237,4100|1444,7500|0,0000|0,0000|17682,1600|44568,2100
2022|7|D|MANABI|PEDERNALES|0,0000|34819,9000|0,0000|4241,6000|13348,4300|0,0000|0,0000|17590,0300|34819,9000
2022|5|O|BOLIVAR|CALUMA|0,0000|21018,9000|0,0000|203253,6500|44017,0600|0,0000|0,0000|247270,7100|21302,9000
2022|8|W|PICHINCHA|RUMIÑAHUI|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|3577,5700
2022|9|O|MANABI|24 DE MAYO|0,0000|0,0000|0,0000|303997,0900|6499,8300|0,0000|425,0000|310921,9200|0,0000
2022|5|N|MORONA SANTIAGO|HUAMBOYA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|2|K|MANABI|JUNIN|695,0600|147,2900|0,0000|5938,2000|12199,6700|0,0000|571,8500|18709,7200|842,3500
2022|5|N|MANABI|FLAVIO ALFARO|0,0000|0,0000|0,0000|12876,4800|0,0000|0,0000|0,0000|12876,4800|229262,1200
2022|4|E|ORELLANA|LORETO|0,0000|0,0100|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0100
2022|8|J|MORONA SANTIAGO|SANTIAGO|0,0000|0,0000|0,0000|5856,8800|0,0000|0,0000|0,0000|5856,8800|1886,5800
2022|1|E|ESMERALDAS|SAN LORENZO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|5|J|MORONA SANTIAGO|PALORA|0,0000|0,0000|0,0000|1791,3200|0,0000|0,0000|0,0000|1791,3200|1300,5000
2022|4|A|MORONA SANTIAGO|SAN JUAN BOSCO|0,0000|180,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|506,0900
2022|5|W|ORELLANA|ORELLANA|0,0000|509,7000|0,0000|691,0700|950,7700|0,0000|0,0000|1641,8400|575,4900
2022|4|E|IMBABURA|COTACACHI|0,0000|1033,0500|0,0000|278,8600|750,6000|0,0000|0,0000|1029,4600|1033,0500
2022|3|L|AZUAY|PUCARA|1267,3900|0,0000|0,0000|536,3000|0,0000|0,0000|0,0000|536,3000|2067,3900
2022|3|E|LOJA|MACARA|0,0000|812,1000|0,0000|33,9800|153,2800|0,0000|0,0000|187,2600|812,1000
2022|8|R|LOJA|CATAMAYO|0,0000|0,0000|0,0000|22,3200|0,0000|0,0000|0,0000|22,3200|620,8000
2022|9|Q|BOLIVAR|CHILLANES|0,0000|10083,6200|0,0000|2665,1900|8520,6000|0,0000|0,0000|11185,7900|11302,5900
2022|4|R|SUCUMBIOS|SUCUMBIOS|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|9|W|ESMERALDAS|ESMERALDAS|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|9|I|CHIMBORAZO|PENIPE|0,0000|1760,2500|0,0000|1451,7500|432,3700|0,0000|0,0000|1884,1200|2657,4600
2022|3|D|AZUAY|OÑA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|8|W|COTOPAXI|SALCEDO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|833,3300
2022|7|W|TUNGURAHUA|AMBATO|0,0000|6498,6800|0,0000|16480,7000|1415,5200|0,0000|0,0000|17896,2200|22971,7200
